He learned to budget his time.	그는 시간을 규모 있게 쓰는 법을 배웠다.
Next year's budget does not include funds for your position.	내년 예산에는 당신의 직책에 자금이 책정되어 있지 않습니다.
He did not calculate the interest.	그는 이자를 계산하지 못했다.
How should we calculate our prices?	우리 제품 가격을 어떻게 산정할까요?
How do you calculate the rate of depreciation for taxes?	세금감면을 위한 감가상각비를 어떻게 계산하세요?
The committee members convened for a meeting at 9:00 a.m.	위원회의 위원들은 오전 아홉시에 회의에 소집되었다.
Our team handed in an outstanding proposal to the committee.	우리 팀은 위원회에 우수한 기획안을 제출했다.
The members of the committee sat round the table.	위원들은 테이블을 둘러싸고 앉았다.
Shall I compare thee to a summerâs dayâ¦	그대를 여름날에 비길까…
How do sales in 1992 compare to those for the previous year?	1992년도의 판매액과 전년도의 판매액을 비교해 보면?
Shall I compare you to a summer day?	내가 당신을 여름날에 비교할 수 있을까요?
Do you think it will be necessary to curtail production?	생산량 감축이 필요하다고 생각하세요?
To curtail its losses, the Times Co.	타임즈사의 손해를 줄이기 위해서
When students break the rules, we curtail their freedom.	학생들이 규율에 어긋난다면, 우리는 그들의 자유에 제한을 줄 것이다.
For every mistake you make I will deduct 5 points.	하나 틀릴 때마다 5점을 감점합니다.
For every mistake you make I will deduct 10 points.	모든 실수에 대해 10점씩 감점합니다.
You can deduct the coffee from my bill.	넌 내 계산서에서 커피를 공제할 수 있어
And different does not mean deficient.	그리고 '다름'은 '결함'을 의미하지 않는다.
We are deficient at reproductive level.	우리는 생식 수준에서 결핍되어 있다.
But in matters of culture, you are sadly deficient.	하지만 문화의 문제들에 해대서, 당신은 애석하게도 결핍되어 있다.
The U.S. records a trade deficit.	미국은 무역 적자를 기록한다.
The president sticks his neck out for deficit reduction.	대통령은 적자 감축에 모든 것을 걸고 있다
He stuck his neck out for deficit reduction.	그는 적자를 줄이기 위해 일대 모험을 했어요.
But there was a time discrepancy.	그러나 시간적 괴리가 있었다.
The state prison system would not address the discrepancy.	국가 감옥 시스템은 그 괴리를 언급하지 않을 것이다.
I do not understand the time discrepancy either.	나는 시간의 불일치 또한 이해하지 못한다.
Drinking is all right as long as you don't do it to excess.	무리하지 않는 한 음주는 괜찮다
I work out regularly and never eat to excess.	나는 규칙적으로 운동을 하고 절대로 과식을 하지 않는다
His strength is in excess of yours.	그는 당신보다 힘이 세다.
Men in college were exempt from military service.	대학에 재학 중인 남자는 군복무에서 면제되었다.
She is exempt from sex discrimination laws.	그녀는 성 차별법의 적용을 받지 않는다.
They are largely exempt from taxes and environmental rules.	그들은 대개 면세를 받고 환경 수칙들에서도 자유롭다
We had to restrict our expenditure on food.	우리는 식비를 줄여야만 했다.
The State expenditure goes on increasing year by year.	국고의 세출은 해마다 팽창한다
place a curb on one's expenditure	지출을 제한하다.
An accountant did a year-end audit of our financial records.	회계사가 우리의 재무 기록에 대한 연말 회계 감사를 했다.
The financial world shows signs of activity.	재계는 활기를 띠고 있다
But, my "investment" in you hasn't been financial.	너에게 하는 내 "투자"는 돈이 아니었어.
When does your company's fiscal year end?	귀사의 결산연도는 언제 끝납니까?
The fiscal year begins in March.	회계년은 3월부터 시작된다.
Impacf of Land-Use Pattern on Local Fiscal Capacity in Seoul	토지이용이 지방재정능력에 미치는 영향
contribute money to a common fund	공동 기금에 돈을 기부하다.
I'd fund your work of course.	물론 내가 네 일에 자금을 댈께.
I'll cash in my retirement fund.	나는 내 은퇴 주식에 투자할거야
We need to generate better results.	더 나은 결과를 얻을 필요가 있어요.
Later, Setup will generate a report to help you.	나중에 설치 프로그램에서 보고서를 만들 것입니다.
Do they lack the capacity to generate red blood cells?	그것들이 적혈구를 만들어 낼 능력이 부족한가요?
His bank account is deep in the red.	그는 은행에 빚이 많다
The man in the red car is my boy friend.	빨간 차안에 있는 사람이 내 남자친구야.
But the best time was my first night dive in the Red Sea.	하지만 홍해에서 최고의 시간은 나의 첫 번째 야간 잠수였다.
the trials incidental to married life	결혼 생활에 수반되는 시련.
Loss of memory is incidental upon of old age.	기억의 상실은 노년에 자연스럽게 따라오는 부수물이다.
My new CD has incidental music along with the main songs.	새로 산 CD에는 주요 곡들 외에 부차적인 음악도 들어있다.
I already have explained the âinconsistencyâ.	나는 이미 "불일치"에 대해 설명했었다.
However, there is a major inconsistency.	그러나 중대한 모순이 있다.
Surely there is an inconsistency here.	물론 여기에는 모순이 있다.
The cost of living has soared owing to the inflation.	인플레로 생활비가 폭등했다
Inflation is currently running at a 20% annual rate.	인플레이션은 최근 연간 20퍼센트로 뛰고 있다
Inflation can be offset by increased production.	통화 팽창은 생산 증대로 상쇄될 수 있다
enter a sum in a ledger	원장에 금액을 기입하다.
Either way, I will really miss Heath Ledger.	어느쪽이든, 나는 히스레저가 정말로 그립다.
But when he said he 'warned' Ledger it was definitely eerie.	하지만 그가 Ledger에게 경고한다고 말했을때, 그건 확실히 무시무시했다.
His lack of education is his biggest liability.	교육을 받지 못한 점이 그의 가장 큰 장애이다.
What is slander and liability in this new world?	이런 새로운 세상에 비방과 골칫거리는 무엇이지?
Are there any outstanding liability issues to be aware of?	알아야할 어떤 눈에띄는 골칫거리 사인이 있나요?
All men are liable to err.	누구나 실수할 수 있어요.
If you lend money, you are liable to lose it.	돈은 빌려 주면 첩경 잃기 쉽다
They not liable to do it.	그들은 이것을 할 법적 책임이 없다
Itâs hard in a monetary system to trust people.	자본주의 체제에서 사람들을 신뢰하는 것은 어렵다.
It's hard in a monetary system to trust people.	사람들이 신뢰할만큼 화폐체계는 견고하다.
This is in many ways the irony of monetary union.	이것은 여러모로 통화연맹의 역설적인 점이다.
It does not justify the outlay.	그 때문에 그것만 지출하는 것은 타당치 않다.
That means an outlay of large capital.	그것은 거액의 자본금을 요한다는 뜻이다.
The last didn't involve any outlay of money.	마지막은 어떠한 경비도 포함하지 않았다.
I think we have to overcome the pollution problem first.	나는 우리가 오염 문제를 제일 먼저 극복해야 한다고 생각한다.
He was overcome by the heat.	그는 더위에 지쳐 있었다.
I do not really know how I can overcome that.	나는 정말 저걸 어떻게 이겨낼 수 있을지 모르겠어.
We preferred a charge against him.	우리가 그를 고발했다.
They preferred to have a building with a plain exterior.	그들은 꾸밈 없는 겉모습을 가진 건물을 더 좋아했다.
Certain types of goods are preferred by pilferers.	특정 종류의 상품을 좀도둑들이 선호한다.
I did not know it until quite recently.	나는 그것을 아주 최근까지 몰랐었다.
Recently they ran an article in the paper that made me boil.	최근 신문에 나를 격분시킨 기사가 실렸다.
The regulation have been tightened up recently.	규칙이 최근에 엄하게 됐다
Would the company reimburse me for it?	회사가 학비를 지원해 줄까요?
Of course, I will reimburse you for all expenses.	당연히, 내가 모든비용을 너에게 변제할거야.
You'll just reimburse me for transportation costs.	그쪽에서 나에게 교통비용을 부담하면 됩니다.
The countryâs press is rigorously controlled.	그 나라의 신문은 엄격한 통제를 받는다.
That is much more rigorously done that it was.	그것은 이전에 그랬던것처럼 엄격하다
We did pursue it and we pursue it rigorously.	우리는 그것을 지향했으며, 지금도 엄격하게 그것을 지향한다.
They spend more time online than 17-year-old boys do.	17세 소년들보다 온라인 상에서 더 많은 시간을 보낸다.
How much time do you spend responding to e-mail each day?	메일에 답장 쓰는 데 매일 얼마나 걸려요?
It is a night creature and likes to spend its time alone.	야행성 동물로 혼자서 지내기를 좋아한다.
Fire regulations are stringently enforced in all our factories.	화재 수칙은 우리의 모든 공장에서 엄격히 시행되고 있다.
